2019-04-14,14.2598804729691,451446,37992,38307,69946,4762,6966,2172,31753,29213,45950,19055,22879,43190,35756,17624,21402,47032,13973,21816,23462,18897,16195,5424,8266,8462,10985,8854,15521,7676,12602,2254,230,4047,3016,6610,957,3504,12169,4873,452,4482,1135,3061,13285,8172,0,0,0,0,9699,3416,1617,2076,5298,2445,30541,342,10599,5494,1726,33739,1572,15520,5423,13634,3532,12990,1881,11395,601,1814,337,540,11993,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-21,14.2348671379503,390706,33053,35480,63066,4168,5953,1995,29503,25449,41259,18138,20623,40088,30279,13997,18502,38640,12016,17412,18248,15478,12793,4654,6555,7429,9278,7392,12985,6121,11355,1678,128,2981,2273,5068,704,3229,10473,3979,382,3981,1059,2900,11129,6455,0,0,0,0,8026,2744,1304,1794,4212,2142,26880,296,9189,4998,1548,29664,1503,12547,4755,12019,3185,11524,1432,9262,390,1717,303,872,10450,239,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-28,14.8877396252379,398226,33443,33329,60366,4998,6457,1895,27627,25365,41240,16982,20897,40704,31321,15326,18978,41648,11616,18718,19560,15422,12952,4744,6271,6916,9452,7228,12963,6797,11112,1681,244,2848,2522,6318,633,2927,10755,4931,426,4483,970,2550,12249,7525,0,0,0,0,8136,2858,1352,1834,4178,2217,29343,277,9479,5199,1592,31967,1378,12846,4646,12038,3558,11131,2094,10133,521,1700,356,1424,10174,272,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-05,13.5256404278763,407501,36125,37098,65185,5211,6586,1910,30138,27500,42119,17909,21171,40780,33268,16276,19823,42475,12696,19191,19623,16319,13260,4547,6343,7240,9969,8332,14247,6893,11504,1898,208,3146,2198,5445,562,3246,10330,3869,335,4066,1101,2950,11374,6968,0,0,0,0,8030,2613,1314,1696,4299,1930,27486,249,9339,5135,1673,30087,1425,12675,4126,11643,3175,11356,1488,9917,614,1604,258,1326,9594,196,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-12,14.3073578618423,434243,40229,37123,66217,6178,7275,2142,31346,28431,43437,18941,23498,43275,34038,17220,21754,38599,13612,20223,21028,17644,14894,4947,7010,7988,10831,8760,14660,7527,12557,1910,240,3412,2600,6153,719,4397,11175,5314,420,4662,1165,3188,13850,8205,0,0,0,0,9317,2930,1415,1665,4777,2346,30365,293,10389,5698,1838,32414,1478,13550,4627,12528,3630,12173,1639,10789,1027,1679,270,1825,10391,304,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-19,14.4413135225448,368688,35624,32380,56818,5686,5876,1756,27571,23404,36461,15990,20009,37206,28686,14367,18833,31102,11623,16880,16894,13408,11866,3888,5966,6571,9081,7624,12235,6087,10995,1624,177,3001,2357,4855,524,3719,9360,3862,361,3770,886,2587,11954,7124,0,0,0,0,7543,2452,1251,1622,3746,2136,26821,254,9114,5203,1580,28961,1208,11713,4077,10872,3140,10556,1539,9607,862,1417,254,1540,8239,242,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-26,15.376708725511,490424,44587,43112,74323,8709,8452,2316,34274,28907,47987,21546,26561,48507,34876,17725,22756,38727,14612,20887,24348,20183,16603,5999,8145,9051,12441,9218,16396,7697,14800,2161,255,3546,3678,7581,663,4914,13132,5875,653,5553,1194,3235,16429,10138,0,0,0,0,10329,3602,1813,2343,5363,2856,36336,428,12016,7620,1879,41017,1663,16401,6006,15311,4593,14503,2191,12256,1647,2050,352,2468,12220,365,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-02,15.9715432098765,437400,38713,38745,65262,9527,7608,1955,29808,26232,39463,18393,23204,42235,31411,16167,20571,35630,12013,18694,22263,18475,14749,5378,6841,7907,11402,8002,14297,6575,13002,1918,298,3300,3356,6703,543,4081,11706,5194,436,5248,1061,2802,14028,9526,0,0,0,0,9134,3013,1559,1844,4764,2563,31923,376,10849,6794,1693,38029,1389,15795,5547,13762,4280,13279,2187,12013,2162,1606,349,2550,11749,327,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-09,15.3811088598269,542900,50472,47095,85099,9511,9665,2574,37981,34533,47348,23794,30470,54685,40831,20205,23746,45240,16278,23729,26816,21776,18361,6191,8691,9943,13079,10473,18175,8421,15786,2409,326,4226,3907,5948,801,5764,13629,4763,607,5714,1261,3846,18014,11030,0,0,0,0,11470,4288,2073,2322,6178,2667,39611,529,12885,8314,2153,45682,1855,19238,6611,16762,5238,15840,2387,14198,1928,2181,441,3193,13600,328,0,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-16,15.277701227397,471730,41657,41912,72258,7963,7684,2178,33473,28744,39478,20142,25156,46431,35073,16641,17985,40173,14201,19572,23653,19927,16618,5637,7673,8761,11673,9384,14995,6874,13528,2150,323,3484,3560,5307,655,4851,11905,4193,501,4870,1067,2930,15388,9200,0,0,0,0,10894,3871,2176,2445,5804,2672,35137,407,12200,7914,1827,41662,1581,17241,6430,15135,4930,14650,2312,13132,1642,2239,390,3042,13025,390,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-23,14.6228094915764,425472,39253,38203,64269,6950,6644,1908,31058,25754,39262,18782,22762,41698,31920,15620,17126,35683,12191,17645,19735,17132,14563,4837,7154,7550,10697,9000,14323,6434,11563,1801,139,3078,2822,5164,689,4313,9888,4371,464,4073,997,2671,13496,8036,0,0,0,0,9351,3636,1845,2218,4930,2054,30165,386,11070,7169,1823,37363,1515,15509,5974,13545,4649,13102,1896,11577,1305,2199,392,2587,12165,354,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-30,15.1447211496678,522377,46879,46969,79065,8721,8577,2444,38578,30902,48924,22759,28928,51954,37243,19553,23151,44794,13850,21520,24703,20828,17488,6197,9115,9296,13200,10415,17884,8045,15171,2367,259,3786,3526,7346,791,5366,12138,5623,558,5869,1238,3603,17257,10339,0,0,0,0,11815,4883,2494,2844,6389,2946,36145,510,12423,8574,2149,45397,1777,17404,7022,15777,5439,15579,2296,13061,1447,2524,457,3292,13862,438,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-07,15.9572722460091,451463,36705,41923,66077,9196,6979,2051,32912,25348,38210,18576,24113,43121,30709,16305,19332,41990,12279,17998,23156,19203,16240,6045,7936,8041,11938,8804,14814,6586,14181,2074,297,3058,3046,7169,733,3882,11638,5305,544,5304,1050,3146,15379,9963,0,0,0,0,10534,4667,2379,2429,6178,2632,31810,382,10804,8126,1770,39899,1286,14589,6218,13628,4803,13633,2183,11714,1693,2029,411,3003,11870,358,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-14,15.0639339132364,504912,44386,45426,75309,8858,8689,1524,35812,30143,45445,21655,27877,49390,36395,19465,24018,48885,14477,20809,24928,20378,17157,6420,8878,8776,12458,9679,17329,7718,14782,2211,340,3951,3272,6741,888,3906,11919,5622,525,5446,1531,3468,15876,10246,0,0,0,0,11830,5281,2553,2653,6574,2681,34629,458,11588,7972,2053,42621,1612,16433,6532,14630,5086,14975,2453,13388,1442,2290,422,3175,12581,408,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-21,14.4832798456252,484535,43986,44480,75570,7799,8330,2118,36188,29731,45120,21531,27628,46992,35839,19073,22514,47302,13223,19189,22438,18778,16440,5853,8203,8014,12048,9743,16500,7761,14390,2243,270,3360,2927,6102,767,3797,11203,5362,537,4915,1253,3305,14932,9306,0,0,0,0,10450,4857,2394,2627,5822,2525,32564,373,11286,8303,2108,39945,1622,14827,6215,14143,4698,14033,2033,12167,1130,2240,383,2935,11539,264,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-28,14.6507706344293,491024,46483,44071,77670,8030,8604,2299,36321,30251,44953,21205,27974,46970,36916,19207,23882,48099,13290,19447,23296,19189,17211,6033,8526,8178,12531,9662,16884,8374,14731,2232,276,3665,3033,6512,819,3860,11257,5350,530,5556,1168,3393,15792,9303,6,15,19,5,11279,4569,2123,2545,6291,2683,31778,443,10811,7898,1967,39979,1488,14143,5960,13653,4669,14332,2024,11671,1281,2246,386,2872,11057,279,3,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-04,14.767487763991,534488,49634,46753,84242,9108,9111,2486,38674,33392,47211,23704,29635,51159,40382,20005,25767,51778,15174,20897,25680,21502,18487,7050,9453,9237,13034,10069,17833,8192,16243,2582,306,4167,3264,7305,826,4099,12628,5973,483,5970,1462,3653,17106,10508,5,23,39,1,11991,5195,2419,2726,7085,2964,34758,460,11501,8757,2061,44836,1654,15531,6850,15269,5405,16050,2283,12827,1605,2377,435,3640,13009,385,8,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-11,15.2753261858424,521022,46865,46127,81193,9579,9092,2582,36518,32033,47399,23528,29451,48854,38487,19584,25338,51241,15192,21955,25127,20234,17813,6628,8955,8882,12995,9984,17333,9142,16175,2398,273,4017,3115,7382,779,3870,12669,5927,589,5809,1806,3262,16903,10805,0,8,2,0,11535,4918,2324,2896,6764,2936,35093,457,11077,8402,1975,43210,1549,15413,6195,14329,4701,15381,2289,12020,1654,2143,435,3350,12161,392,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-18,15.2133392161188,543960,50227,48501,85949,9713,9295,2704,38881,34439,50593,25769,31464,52299,40591,19918,26795,52811,16017,22217,26719,20578,18381,6328,9398,9341,13292,9699,17797,9620,16636,2518,281,4148,3408,7435,853,4190,13561,5460,582,6214,1861,3843,17578,10985,4,14,52,5,12100,5222,2662,2923,6657,3041,35627,444,11428,8698,1917,44454,1701,14723,6259,14977,4929,15628,2218,12709,1747,2092,452,3324,11998,436,19,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-25,14.7194974327311,492352,46112,44546,76499,8512,8502,2227,35767,28919,46122,21684,27709,47705,35825,18143,24001,47695,13277,19585,23733,19855,16675,5960,9008,8337,11988,9196,16380,7714,15013,2334,267,3137,3036,6444,830,3629,11805,5320,516,5674,1130,3051,15909,9804,1,6,12,3,10843,4999,2410,2714,6196,2676,33103,459,10862,8280,1849,41884,1530,14291,6228,13998,4921,14576,2089,11829,1212,2188,380,3281,11462,291,2,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01,15.0553925838092,517813,48357,45950,79036,10153,8681,2542,37308,30874,46954,22147,28738,50648,38160,19657,25607,51139,14394,21288,25210,20826,18370,6169,9603,8855,13149,9854,17043,8135,15903,2523,289,3823,3417,6743,1025,3382,12956,5498,573,6123,1105,3678,16943,10854,4,4,18,0,11404,5182,2411,2772,6511,2805,34484,478,11499,8526,1890,42973,1488,14000,6300,13998,5122,15376,2158,12887,1652,2105,413,3293,11356,369,8,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-08,14.9074490524536,487364,46703,43748,77023,8683,8310,2531,35632,29416,44978,21295,27118,49230,35230,17290,23563,46460,14144,20165,23687,19694,16906,5920,9235,8830,12320,9298,15588,7748,14498,2505,226,3558,2950,6179,859,2624,12158,5122,289,5631,1100,3187,15033,9787,0,0,0,0,10418,4468,2172,2535,6269,2626,32451,400,10770,7910,1768,40440,1536,13186,6003,13728,4370,14983,2048,12236,1642,1985,319,3163,10088,283,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-15,14.4131788726143,563250,55753,49195,91800,8687,9507,2797,41028,36307,53697,24914,32714,58198,43081,20619,27973,52853,17110,23761,27324,21755,18181,6257,9658,10061,13483,11199,19054,9115,16980,2732,193,4031,3121,6618,933,3328,13793,5290,414,5357,1374,3910,18075,10768,0,0,0,0,11601,4662,2161,2561,6328,2895,37379,513,12522,9041,2037,45415,1850,15307,6451,15152,4987,16609,2072,13858,1317,2244,409,3574,11705,319,0,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-22,15.0060473294605,617628,60362,51773,100768,10202,10554,2834,44666,38769,58740,27414,35858,63124,45409,22489,30072,59517,18835,26788,30878,24714,20285,7135,10486,10670,14978,11423,20158,10309,18754,3004,284,4451,3772,6679,1044,3704,15355,4956,610,6194,1692,4336,20651,11820,0,0,0,0,12836,5047,2321,2823,7040,3352,41615,485,13433,9982,2116,51000,2010,17296,6673,17011,5535,18744,2557,14654,1594,2376,520,3957,12871,392,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-29,14.817687715887,602746,60622,49837,99068,9445,9881,2982,43545,38838,58391,26391,34583,59362,45159,21240,30211,61500,18347,29369,29699,23779,20158,6737,10517,9998,14978,11711,20265,8274,17685,2835,351,4439,3563,8391,1111,3440,14550,0,596,6657,1364,4019,19866,10650,0,0,0,0,12526,4492,2198,2480,6915,3199,39317,539,13900,10012,2325,49053,1866,16914,6618,16191,5779,17836,2368,13991,1508,2547,466,4043,13003,344,0,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-06,14.1583583104651,505796,50925,42823,82689,7452,7792,2501,37260,32472,48585,21502,27788,48972,38788,18470,26014,50494,15499,21922,25176,20305,16763,5347,9337,9543,12449,9517,16740,8274,14240,2471,235,3342,2881,6683,1069,2816,10937,4861,659,5560,1115,3525,14787,8896,0,0,0,0,10662,4489,2104,2410,6291,2258,32209,399,11581,8630,2049,40944,1685,13811,5826,13680,5033,15341,1866,11758,1049,2103,438,3531,11184,343,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-13,13.7211188587,499080,51647,42582,82719,6551,7973,2306,37387,33212,47757,21302,27991,48510,40269,18969,26657,52353,15626,22439,25088,20576,17546,4937,8645,10020,11932,9823,16668,8364,13172,2605,228,3270,2476,5962,916,2959,9599,4902,627,5471,1254,3949,13704,7926,0,0,0,0,10186,4054,2127,2359,5920,2101,30634,446,10950,7408,1947,37418,1602,12949,5362,13610,4527,14595,1713,11667,914,1940,418,3306,10460,317,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-20,14.2074957023911,475846,48946,40116,77449,7118,7243,2096,33979,30964,45112,20077,25274,46937,37789,17826,24953,50587,15152,22217,24058,19872,15641,5263,8069,9521,11413,9314,15019,8027,12831,2331,269,3545,2645,5386,928,2781,9622,4775,598,5281,1022,3644,13173,7413,0,0,0,0,9759,4053,1851,2253,5781,1935,30419,413,10893,6934,1780,36895,1389,13328,5066,13186,4536,14075,1853,11338,993,1969,410,3437,10251,279,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-27,13.8474437175641,470351,51132,39592,75774,6428,7528,2209,34165,31628,45103,19247,25938,46608,38064,18923,26462,47519,15024,22425,23396,19292,15094,4640,8633,9668,11462,9357,17622,8531,12306,2336,192,3346,2300,5727,1006,3040,9129,4935,590,6199,1095,3757,12793,7837,0,0,0,0,9202,3808,1814,2102,5535,2039,29349,320,10507,6299,1846,32867,1610,12347,4733,12458,4298,12990,1430,10761,778,1868,381,3007,9734,297,0,235,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-03,13.2650401629002,400245,42739,34188,66167,4450,5456,1833,31297,27647,38835,17188,21084,39350,33756,15751,22649,37862,12789,18335,18171,14389,12762,3226,6660,7721,9471,8250,15284,6861,10527,2138,110,2829,1751,4300,800,2842,7714,3724,417,6531,894,2989,10067,5883,0,0,0,0,7374,3071,1538,1699,4669,1699,25052,251,9850,5868,1675,29977,1121,10772,4855,10816,4407,12179,1373,9250,350,1704,317,2951,9363,221,0,200,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-10,12.7392587029984,410146,43977,34866,66308,4260,5866,1885,30784,28868,39838,16592,21678,39439,35209,16999,23462,40489,14070,20746,19569,16112,12865,3647,6666,8130,9912,8526,15242,7915,11231,2114,94,3158,1767,4511,774,2796,9090,3744,415,4986,863,2905,9654,5898,0,0,0,0,7484,3310,1570,1734,4500,1710,25426,249,9980,5560,1701,29407,1132,11718,4377,11330,4030,11724,1308,9427,264,1597,358,2880,8898,216,0,174,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-17,12.2456199101459,337436,37090,30626,54856,3181,4425,1556,27196,23627,33922,13927,17558,32143,28323,13953,19405,34191,11757,15483,15303,14470,11746,2814,5585,6700,8084,6665,12512,6270,8869,2061,67,2503,1278,3502,753,2416,7358,2716,282,4345,673,2243,7130,4775,0,0,0,0,5971,2421,1293,1492,3683,1441,20288,182,7809,4328,919,23706,1113,9456,3635,9507,3032,9527,1133,7724,160,1391,243,2175,7114,180,0,229,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-24,12.0096646077677,332864,35618,29647,54873,2955,4744,1564,26773,24313,33237,13972,17903,31867,29940,14470,19560,34447,12200,14391,14439,13221,10658,2826,5618,6878,7937,7017,12639,6657,9333,1857,53,2157,1373,3507,615,2498,6963,2766,284,4044,716,2251,7207,4290,0,0,0,0,5918,2359,1135,1291,3483,1614,20062,143,7416,3799,1400,22602,1084,8661,3307,9110,2950,9099,1034,7626,176,1451,251,1932,6677,176,0,370,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
