"week","zcta","caserate","count"
2020-12-06,"11221",224.7,5812
2020-12-06,"11222",293.44,8750
2020-12-06,"11225",165.18,1769
2020-12-06,"11231",235.44,6034
2020-12-06,"11232",542.72,358
2020-12-06,"11233",203.17,1387
2020-12-06,"11235",335.05,225
2020-12-06,"11237",245.83,4007
2020-12-06,"11238",168.07,7633
2020-12-06,"11369",359.82,208
2020-12-06,"10468",305.87,90
2020-12-06,"11385",308.84,1816
2020-12-06,"11207",244.86,815
2020-12-06,"10006",118.28,0
2020-12-06,"10170",217.76,0
2020-12-06,"10032",306.1,2380
2020-12-06,"10030",283.57,2582
2020-12-06,"10031",288.02,2588
2020-12-06,"10451",285.01,2117
2020-12-06,"10454",330.43,1341
2020-12-06,"10039",139.8,839
2020-12-06,"10455",295.99,906
2020-12-06,"10456",239.29,1833
2020-12-06,"10033",275.13,887
2020-12-06,"10111",268.83,709
2020-12-06,"10452",307.13,1358
2020-12-06,"10459",254.84,614
2020-12-06,"10474",267.21,131
2020-12-06,"11220",247.38,0
2020-12-06,"11370",232.87,0
2020-12-06,"11377",385.49,0
2020-12-06,"11218",241.91,0
2020-12-06,"11226",196.19,0
2020-12-06,"10034",279.34,0
2020-12-06,"10020",268.83,0
2020-12-06,"10463",254.34,0
2020-12-06,"10467",259.65,0
2020-12-06,"11104",259.46,0
2020-12-06,"10461",419.57,0
2020-12-06,"11219",198.71,0
2020-12-06,"11209",288.83,0
2020-12-13,"10001",191.94,24163
2020-12-13,"10002",381.03,28244
2020-12-13,"10003",183.41,40821
2020-12-13,"10004",437.4,2656
2020-12-13,"10005",353.99,2437
2020-12-13,"10007",157.34,1586
2020-12-13,"10009",230.97,22705
2020-12-13,"10010",158.91,17143
2020-12-13,"10011",201.02,25099
2020-12-13,"10012",185.73,11930
2020-12-13,"10013",180.44,14438
2020-12-13,"10014",184.6,28244
2020-12-13,"10016",300.52,19577
2020-12-13,"10017",192.14,12505
2020-12-13,"10018",203.55,14493
2020-12-13,"10019",193,31600
2020-12-13,"10021",191.82,17882
2020-12-13,"10022",197.44,14656
2020-12-13,"10023",195.85,17823
2020-12-13,"10024",142.09,16132
2020-12-13,"10025",203.01,14477
2020-12-13,"10026",188.8,4857
2020-12-13,"10027",167.21,8365
2020-12-13,"10028",232.21,9425
2020-12-13,"10029",213.49,10630
2020-12-13,"10035",263.9,6738
2020-12-13,"10036",245.94,12329
2020-12-13,"10037",250.08,5913
2020-12-13,"10038",223.05,6314
2020-12-13,"10040",288.86,2428
2020-12-13,"10044",128.51,562
2020-12-13,"10065",211.48,2222
2020-12-13,"10069",302.33,2184
2020-12-13,"10075",216.97,4494
2020-12-13,"10115",167.21,684
2020-12-13,"10119",191.94,2032
2020-12-13,"10128",199.8,10778
2020-12-13,"10153",197.44,2669
2020-12-13,"10162",216.97,507
2020-12-13,"10199",191.94,3835
2020-12-13,"10278",157.34,510
2020-12-13,"10279",157.34,1960
2020-12-13,"10280",149.79,3984
2020-12-13,"10282",161.52,5949
2020-12-13,"10453",354.61,158
2020-12-13,"10457",316.05,277
2020-12-13,"10458",314.24,0
2020-12-13,"10460",315.93,155
2020-12-13,"11101",374.64,6908
2020-12-13,"11102",392.75,3159
2020-12-13,"11103",337.75,1738
2020-12-13,"11105",323.3,1466
2020-12-13,"11106",336.64,4839
2020-12-13,"11109",277.64,1191
2020-12-13,"11201",152.5,18432
2020-12-13,"11203",223.69,339
2020-12-13,"11205",185.3,7401
2020-12-13,"11206",258.33,6053
2020-12-13,"11208",334.85,1142
2020-12-13,"11211",230.16,23571
2020-12-13,"11213",216.71,1033
2020-12-13,"11215",202.52,10117
2020-12-13,"11216",178.75,4462
2020-12-13,"11217",188.4,8368
2020-12-13,"11221",241.89,5754
2020-12-13,"11222",207.62,9513
2020-12-13,"11225",175.61,1811
2020-12-13,"11231",195.31,6510
2020-12-13,"11232",409.81,420
2020-12-13,"11233",191.06,1439
2020-12-13,"11235",422.01,270
2020-12-13,"11237",277.08,4014
2020-12-13,"11238",214.76,7802
2020-12-13,"11369",318.19,228
2020-12-13,"10468",343.14,80
2020-12-13,"11385",313.66,1766
2020-12-13,"11207",272.94,660
2020-12-13,"10006",295.7,0
2020-12-13,"10170",192.14,256
2020-12-13,"10032",299.76,1988
2020-12-13,"10030",249.4,2596
2020-12-13,"10031",316.82,2220
2020-12-13,"10451",331.45,1999
2020-12-13,"10454",311.92,1255
2020-12-13,"10039",242.82,687
2020-12-13,"10455",264.96,858
2020-12-13,"10456",238.22,1255
2020-12-13,"10033",333.23,820
2020-12-13,"10111",193,835
2020-12-13,"10452",340.37,1206
2020-12-13,"10459",248.57,462
2020-12-13,"10474",267.21,109
2020-12-13,"11220",381.64,0
2020-12-13,"11370",311.54,0
2020-12-13,"11377",383.11,0
2020-12-13,"11218",268.93,0
2020-12-13,"11226",218.79,0
2020-12-13,"10034",288.81,0
2020-12-13,"10020",193,0
2020-12-13,"10463",327.22,0
2020-12-13,"10467",246.92,0
2020-12-13,"11104",310.57,0
2020-12-13,"10461",401.24,0
2020-12-13,"11219",212.03,0
2020-12-13,"11209",303.64,0
2020-12-20,"10001",271.61,13788
2020-12-20,"10002",371.73,16807
2020-12-20,"10003",201.93,22832
2020-12-20,"10004",538.34,1498
2020-12-20,"10005",239.8,1394
2020-12-20,"10007",257.46,930
2020-12-20,"10009",257.21,13475
2020-12-20,"10010",206.88,9892
2020-12-20,"10011",176.9,14181
2020-12-20,"10012",211.64,6705
2020-12-20,"10013",260.25,8352
2020-12-20,"10014",201.08,15642
2020-12-20,"10016",312.3,11253
2020-12-20,"10017",345.86,7008
2020-12-20,"10018",212.03,7954
2020-12-20,"10019",222.87,17980
2020-12-20,"10021",196.18,10021
2020-12-20,"10022",216.86,8264
2020-12-20,"10023",157,10368
2020-12-20,"10024",195.17,9081
2020-12-20,"10025",184.46,8522
2020-12-20,"10026",191.39,3129
2020-12-20,"10027",165.63,4986
2020-12-20,"10028",208.99,5232
2020-12-20,"10029",272.29,6391
2020-12-20,"10035",263.9,3963
2020-12-20,"10036",253.28,7234
2020-12-20,"10037",187.56,3556
2020-12-20,"10038",231.8,3717
2020-12-20,"10040",268.39,1343
2020-12-20,"10044",68.54,351
2020-12-20,"10065",243.74,1011
2020-12-20,"10069",143.21,1177
2020-12-20,"10075",286.4,2862
2020-12-20,"10115",165.63,440
2020-12-20,"10119",271.61,1294
2020-12-20,"10128",228.83,6166
2020-12-20,"10153",216.86,1758
2020-12-20,"10162",286.4,245
2020-12-20,"10199",271.61,2340
2020-12-20,"10278",257.46,311
2020-12-20,"10279",257.46,1131
2020-12-20,"10280",139.09,2823
2020-12-20,"10282",125.63,3245
2020-12-20,"10453",343.17,67
2020-12-20,"10457",269.93,186
2020-12-20,"10458",288.86,0
2020-12-20,"10460",270.07,154
2020-12-20,"11101",309.48,4018
2020-12-20,"11102",426.03,1821
2020-12-20,"11103",349.2,1065
2020-12-20,"11105",378.56,776
2020-12-20,"11106",240.46,2840
2020-12-20,"11109",295,758
2020-12-20,"11201",152.5,11402
2020-12-20,"11203",261.89,226
2020-12-20,"11205",165.44,4698
2020-12-20,"11206",231.81,3566
2020-12-20,"11208",299.27,654
2020-12-20,"11211",210.49,13802
2020-12-20,"11213",243.03,600
2020-12-20,"11215",186.72,6327
2020-12-20,"11216",171.45,2580
2020-12-20,"11217",188.4,5549
2020-12-20,"11221",272.59,3577
2020-12-20,"11222",246.38,5772
2020-12-20,"11225",177.35,1153
2020-12-20,"11231",179.26,3909
2020-12-20,"11232",487.34,241
2020-12-20,"11233",165.49,871
2020-12-20,"11235",556.28,195
2020-12-20,"11237",227.08,2448
2020-12-20,"11238",188.61,4810
2020-12-20,"11369",416.32,120
2020-12-20,"10468",366.27,42
2020-12-20,"11385",298.22,1029
2020-12-20,"11207",238.12,465
2020-12-20,"10006",236.56,0
2020-12-20,"10170",345.86,170
2020-12-20,"10032",253.76,1076
2020-12-20,"10030",174.24,1466
2020-12-20,"10031",228.72,1161
2020-12-20,"10451",287.12,1055
2020-12-20,"10454",317.21,774
2020-12-20,"10039",220.74,437
2020-12-20,"10455",286.44,417
2020-12-20,"10456",233.92,737
2020-12-20,"10033",345.19,491
2020-12-20,"10111",222.87,444
2020-12-20,"10452",319.1,716
2020-12-20,"10459",325.86,272
2020-12-20,"10474",409.17,71
2020-12-20,"11220",403.84,0
2020-12-20,"11370",314.69,0
2020-12-20,"11377",408.1,0
2020-12-20,"11218",321.64,0
2020-12-20,"11226",217.76,0
2020-12-20,"10034",303.02,0
2020-12-20,"10020",222.87,0
2020-12-20,"10463",352.94,0
2020-12-20,"10467",268.47,0
2020-12-20,"11104",357.75,0
2020-12-20,"10461",366.61,0
2020-12-20,"11219",310.83,0
2020-12-20,"11209",322.89,0
2020-12-27,"10001",188.32,14322
2020-12-27,"10002",347.84,17664
2020-12-27,"10003",166.74,23119
2020-12-27,"10004",201.88,1353
2020-12-27,"10005",262.64,1084
2020-12-27,"10007",257.46,972
2020-12-27,"10009",215.22,13767
2020-12-27,"10010",185.89,9685
2020-12-27,"10011",199.01,13955
2020-12-27,"10012",203.01,7441
2020-12-27,"10013",253.31,7845
2020-12-27,"10014",141.75,14461
2020-12-27,"10016",196.42,11510
2020-12-27,"10017",236.98,6949
2020-12-27,"10018",195.07,8713
2020-12-27,"10019",188.41,18499
2020-12-27,"10021",161.31,9953
2020-12-27,"10022",200.67,8241
2020-12-27,"10023",118.16,10469
2020-12-27,"10024",179.76,9202
2020-12-27,"10025",163.72,8992
2020-12-27,"10026",253.46,3119
2020-12-27,"10027",153.01,5209
2020-12-27,"10028",208.99,5019
2020-12-27,"10029",235.22,6809
2020-12-27,"10035",269.58,3922
2020-12-27,"10036",216.58,7707
2020-12-27,"10037",206.8,3433
2020-12-27,"10038",218.68,3819
2020-12-27,"10040",338.9,1356
2020-12-27,"10044",154.22,340
2020-12-27,"10065",189.97,1226
2020-12-27,"10069",302.33,1309
2020-12-27,"10075",238.67,2678
2020-12-27,"10115",153.01,364
2020-12-27,"10119",188.32,1227
2020-12-27,"10128",227.12,6280
2020-12-27,"10153",200.67,1617
2020-12-27,"10162",238.67,229
2020-12-27,"10199",188.32,1948
2020-12-27,"10278",257.46,339
2020-12-27,"10279",257.46,1121
2020-12-27,"10280",246.09,2709
2020-12-27,"10282",233.31,2818
2020-12-27,"10453",369.86,78
2020-12-27,"10457",275.36,232
2020-12-27,"10458",294.9,0
2020-12-27,"10460",351.59,156
2020-12-27,"11101",350.21,3882
2020-12-27,"11102",359.46,1740
2020-12-27,"11103",317.71,1130
2020-12-27,"11105",403.43,869
2020-12-27,"11106",264.5,2923
2020-12-27,"11109",225.59,630
2020-12-27,"11201",173.37,11030
2020-12-27,"11203",242.79,202
2020-12-27,"11205",176.47,4359
2020-12-27,"11206",251.41,3476
2020-12-27,"11208",344.27,801
2020-12-27,"11211",207.54,12532
2020-12-27,"11213",303.4,599
2020-12-27,"11215",169.48,6659
2020-12-27,"11216",178.75,2624
2020-12-27,"11217",163.93,5295
2020-12-27,"11221",251.72,3364
2020-12-27,"11222",246.38,5441
2020-12-27,"11225",208.65,1003
2020-12-27,"11231",189.96,3791
2020-12-27,"11232",417.19,236
2020-12-27,"11233",201.82,862
2020-12-27,"11235",658.59,161
2020-12-27,"11237",316.66,2242
2020-12-27,"11238",186.75,4520
2020-12-27,"11369",443.09,139
2020-12-27,"10468",345.71,52
2020-12-27,"11385",373.5,1086
2020-12-27,"11207",277.43,389
2020-12-27,"10006",147.85,0
2020-12-27,"10170",236.98,198
2020-12-27,"10032",279.14,1455
2020-12-27,"10030",245.99,1580
2020-12-27,"10031",266,1309
2020-12-27,"10451",285.01,1128
2020-12-27,"10454",277.56,776
2020-12-27,"10039",235.46,485
2020-12-27,"10455",276.89,510
2020-12-27,"10456",245.73,839
2020-12-27,"10033",314.43,502
2020-12-27,"10111",188.41,559
2020-12-27,"10452",323.08,738
2020-12-27,"10459",317.51,299
2020-12-27,"10474",484.32,61
2020-12-27,"11220",521.19,0
2020-12-27,"11370",374.48,0
2020-12-27,"11377",417.62,0
2020-12-27,"11218",304.07,0
2020-12-27,"11226",224.95,0
2020-12-27,"10034",340.89,0
2020-12-27,"10020",188.41,0
2020-12-27,"10463",277.21,0
2020-12-27,"10467",279.25,0
2020-12-27,"11104",310.57,0
2020-12-27,"10461",407.35,0
2020-12-27,"11219",314.16,0
2020-12-27,"11209",405.84,0
2021-01-03,"10001",210.05,15284
2021-01-03,"10002",351.82,20426
2021-01-03,"10003",179.7,25587
2021-01-03,"10004",370.11,1800
2021-01-03,"10005",251.22,1426
2021-01-03,"10007",243.15,1017
2021-01-03,"10009",257.21,14696
2021-01-03,"10010",236.86,11008
2021-01-03,"10011",190.97,15298
2021-01-03,"10012",151.17,7588
2021-01-03,"10013",263.72,8674
2021-01-03,"10014",191.19,15808
2021-01-03,"10016",269.09,12008
2021-01-03,"10017",288.22,7051
2021-01-03,"10018",237.48,9214
2021-01-03,"10019",211.39,22126
2021-01-03,"10021",213.62,10081
2021-01-03,"10022",320.43,9108
2021-01-03,"10023",181.28,12697
2021-01-03,"10024",191.74,11081
2021-01-03,"10025",191.01,10411
2021-01-03,"10026",235.36,3630
2021-01-03,"10027",190.87,6189
2021-01-03,"10028",198.44,5972
2021-01-03,"10029",301.69,7336
2021-01-03,"10035",303.63,4207
2021-01-03,"10036",234.93,8036
2021-01-03,"10037",302.98,3781
2021-01-03,"10038",275.54,4444
2021-01-03,"10040",345.72,1514
2021-01-03,"10044",128.51,508
2021-01-03,"10065",250.9,1309
2021-01-03,"10069",302.33,1674
2021-01-03,"10075",290.74,3460
2021-01-03,"10115",190.87,518
2021-01-03,"10119",210.05,1618
2021-01-03,"10128",230.54,7790
2021-01-03,"10153",320.43,2120
2021-01-03,"10162",290.74,374
2021-01-03,"10199",210.05,2476
2021-01-03,"10278",243.15,453
2021-01-03,"10279",243.15,1199
2021-01-03,"10280",299.59,3615
2021-01-03,"10282",35.89,4235
2021-01-03,"10453",446.12,106
2021-01-03,"10457",408.29,292
2021-01-03,"10458",418.18,0
2021-01-03,"10460",417.84,201
2021-01-03,"11101",347.49,4485
2021-01-03,"11102",465.97,2332
2021-01-03,"11103",403.58,1474
2021-01-03,"11105",433.82,1159
2021-01-03,"11106",379.39,3366
2021-01-03,"11109",156.18,952
2021-01-03,"11201",219.92,13421
2021-01-03,"11203",294.62,248
2021-01-03,"11205",191.92,5280
2021-01-03,"11206",306.77,4002
2021-01-03,"11208",387.17,809
2021-01-03,"11211",225.25,15982
2021-01-03,"11213",304.95,722
2021-01-03,"11215",209.7,7818
2021-01-03,"11216",235.29,3270
2021-01-03,"11217",249.57,6016
2021-01-03,"11221",319.25,4347
2021-01-03,"11222",249.15,6491
2021-01-03,"11225",306.01,1479
2021-01-03,"11231",165.88,4778
2021-01-03,"11232",553.8,384
2021-01-03,"11233",254.29,985
2021-01-03,"11235",647.08,221
2021-01-03,"11237",333.33,2540
2021-01-03,"11238",248.37,5504
2021-01-03,"11369",502.56,154
2021-01-03,"10468",461.37,50
2021-01-03,"11385",470.97,1298
2021-01-03,"11207",340.33,494
2021-01-03,"10006",354.84,0
2021-01-03,"10170",288.22,163
2021-01-03,"10032",361.61,1361
2021-01-03,"10030",252.82,1701
2021-01-03,"10031",321.91,1521
2021-01-03,"10451",388.46,1426
2021-01-03,"10454",375.37,936
2021-01-03,"10039",275.93,512
2021-01-03,"10455",374.76,552
2021-01-03,"10456",335.86,924
2021-01-03,"10033",403.3,693
2021-01-03,"10111",211.39,518
2021-01-03,"10452",498.59,964
2021-01-03,"10459",505.51,424
2021-01-03,"10474",584.52,69
2021-01-03,"11220",642.77,0
2021-01-03,"11370",516.09,0
2021-01-03,"11377",537.79,0
2021-01-03,"11218",340.56,0
2021-01-03,"11226",282.47,0
2021-01-03,"10034",421.38,0
2021-01-03,"10020",211.39,0
2021-01-03,"10463",425.81,0
2021-01-03,"10467",379.19,0
2021-01-03,"11104",342.02,0
2021-01-03,"10461",572.33,0
2021-01-03,"11219",399.63,0
2021-01-03,"11209",460.64,0
2021-01-10,"10001",463.55,18239
2021-01-10,"10002",512.46,21429
2021-01-10,"10003",281.6,27083
2021-01-10,"10004",1177.61,1831
2021-01-10,"10005",388.25,1523
2021-01-10,"10007",386.19,1188
2021-01-10,"10009",369.2,16810
2021-01-10,"10010",329.81,13018
2021-01-10,"10011",301.53,17632
2021-01-10,"10012",293.71,8345
2021-01-10,"10013",357.4,10028
2021-01-10,"10014",290.08,18060
2021-01-10,"10016",481.22,15713
2021-01-10,"10017",397.1,8662
2021-01-10,"10018",390.14,10928
2021-01-10,"10019",360.73,22887
2021-01-10,"10021",283.38,13467
2021-01-10,"10022",398.11,11175
2021-01-10,"10023",323.72,12922
2021-01-10,"10024",251.66,11702
2021-01-10,"10025",272.87,10838
2021-01-10,"10026",390.54,3837
2021-01-10,"10027",414.86,6189
2021-01-10,"10028",318.77,6806
2021-01-10,"10029",437.2,8712
2021-01-10,"10035",360.39,5008
2021-01-10,"10036",403.79,8676
2021-01-10,"10037",428.02,4393
2021-01-10,"10038",275.54,4812
2021-01-10,"10040",470.81,1773
2021-01-10,"10044",359.84,347
2021-01-10,"10065",329.76,1449
2021-01-10,"10069",477.36,1516
2021-01-10,"10075",433.94,3494
2021-01-10,"10115",414.86,478
2021-01-10,"10119",463.55,1511
2021-01-10,"10128",300.55,8482
2021-01-10,"10153",398.11,1872
2021-01-10,"10162",433.94,378
2021-01-10,"10199",463.55,2408
2021-01-10,"10278",386.19,481
2021-01-10,"10279",386.19,1287
2021-01-10,"10280",278.19,3121
2021-01-10,"10282",233.31,4080
2021-01-10,"10453",627.88,71
2021-01-10,"10457",515.45,353
2021-01-10,"10458",547.5,0
2021-01-10,"10460",558.81,156
2021-01-10,"11101",545.67,4941
2021-01-10,"11102",609.09,2628
2021-01-10,"11103",538.11,1449
2021-01-10,"11105",618.96,1219
2021-01-10,"11106",547.71,3608
2021-01-10,"11109",520.58,844
2021-01-10,"11201",300.19,13362
2021-01-10,"11203",357.37,189
2021-01-10,"11205",300.01,5543
2021-01-10,"11206",405.95,4168
2021-01-10,"11208",587.03,913
2021-01-10,"11211",365.9,16274
2021-01-10,"11213",326.62,725
2021-01-10,"11215",209.7,7954
2021-01-10,"11216",322.84,3155
2021-01-10,"11217",254.46,6251
2021-01-10,"11221",424.85,4090
2021-01-10,"11222",578.57,7092
2021-01-10,"11225",309.49,1327
2021-01-10,"11231",331.76,4826
2021-01-10,"11232",705.17,311
2021-01-10,"11233",365.97,1114
2021-01-10,"11235",904.12,245
2021-01-10,"11237",408.33,2717
2021-01-10,"11238",295.06,5933
2021-01-10,"11369",585.83,145
2021-01-10,"10468",606.59,35
2021-01-10,"11385",591.61,1324
2021-01-10,"11207",505.44,482
2021-01-10,"10006",266.13,0
2021-01-10,"10170",397.1,346
2021-01-10,"10032",464.7,1568
2021-01-10,"10030",386.06,1997
2021-01-10,"10031",447.28,1791
2021-01-10,"10451",561.57,1579
2021-01-10,"10454",518.11,1000
2021-01-10,"10039",412.06,505
2021-01-10,"10455",513.2,630
2021-01-10,"10456",452.82,691
2021-01-10,"10033",483.61,651
2021-01-10,"10111",360.73,448
2021-01-10,"10452",671.43,716
2021-01-10,"10459",616.22,644
2021-01-10,"10474",626.27,129
2021-01-10,"11220",763.29,0
2021-01-10,"11370",563.29,0
2021-01-10,"11377",612.74,0
2021-01-10,"11218",444.62,0
2021-01-10,"11226",368.75,0
2021-01-10,"10034",539.75,0
2021-01-10,"10020",360.73,0
2021-01-10,"10463",590.14,0
2021-01-10,"10467",567.32,0
2021-01-10,"11104",377.4,0
2021-01-10,"10461",657.87,0
2021-01-10,"11219",444.04,0
2021-01-10,"11209",583.58,0
2021-01-17,"10001",282.47,20858
2021-01-17,"10002",407.58,25324
2021-01-17,"10003",300.12,32600
2021-01-17,"10004",874.8,2297
2021-01-17,"10005",228.38,1944
2021-01-17,"10007",228.85,1424
2021-01-17,"10009",281.71,20095
2021-01-17,"10010",326.81,15042
2021-01-17,"10011",295.5,21507
2021-01-17,"10012",406.01,10301
2021-01-17,"10013",395.57,12159
2021-01-17,"10014",283.49,22830
2021-01-17,"10016",347.66,17993
2021-01-17,"10017",301.03,10315
2021-01-17,"10018",245.96,12602
2021-01-17,"10019",291.8,26147
2021-01-17,"10021",207.08,16049
2021-01-17,"10022",226.57,12735
2021-01-17,"10023",218.51,15754
2021-01-17,"10024",234.54,14257
2021-01-17,"10025",273.96,12758
2021-01-17,"10026",318.12,4601
2021-01-17,"10027",342.3,7554
2021-01-17,"10028",259.66,8224
2021-01-17,"10029",403.96,9872
2021-01-17,"10035",380.25,5935
2021-01-17,"10036",480.87,10706
2021-01-17,"10037",322.22,5011
2021-01-17,"10038",432.98,5804
2021-01-17,"10040",489.01,2073
2021-01-17,"10044",334.14,519
2021-01-17,"10065",365.6,1858
2021-01-17,"10069",381.89,1974
2021-01-17,"10075",368.85,4239
2021-01-17,"10115",342.3,648
2021-01-17,"10119",282.47,1866
2021-01-17,"10128",314.21,9891
2021-01-17,"10153",226.57,2161
2021-01-17,"10162",368.85,419
2021-01-17,"10199",282.47,2779
2021-01-17,"10278",228.85,603
2021-01-17,"10279",228.85,1563
2021-01-17,"10280",299.59,4295
2021-01-17,"10282",107.68,5041
2021-01-17,"10453",537.64,69
2021-01-17,"10457",497.82,294
2021-01-17,"10458",489.48,0
2021-01-17,"10460",560.51,170
2021-01-17,"11101",409.93,6445
2021-01-17,"11102",432.69,3189
2021-01-17,"11103",463.69,2011
2021-01-17,"11105",466.98,1437
2021-01-17,"11106",384.73,4340
2021-01-17,"11109",520.58,1129
2021-01-17,"11201",303.4,16881
2021-01-17,"11203",330.09,260
2021-01-17,"11205",295.59,6592
2021-01-17,"11206",424.4,5232
2021-01-17,"11208",582.85,969
2021-01-17,"11211",334.43,20895
2021-01-17,"11213",373.06,875
2021-01-17,"11215",282.95,9890
2021-01-17,"11216",317.37,3945
2021-01-17,"11217",376.8,7671
2021-01-17,"11221",400.29,4919
2021-01-17,"11222",440.16,8538
2021-01-17,"11225",269.5,1692
2021-01-17,"11231",262.2,6169
2021-01-17,"11232",572.26,398
2021-01-17,"11233",279.86,1490
2021-01-17,"11235",987.24,315
2021-01-17,"11237",499.99,3607
2021-01-17,"11238",252.11,7396
2021-01-17,"11369",559.06,173
2021-01-17,"10468",530.77,48
2021-01-17,"11385",549.15,1505
2021-01-17,"11207",495.33,510
2021-01-17,"10006",236.56,0
2021-01-17,"10170",301.03,650
2021-01-17,"10032",442.5,1729
2021-01-17,"10030",324.57,2392
2021-01-17,"10031",330.38,2158
2021-01-17,"10451",513.01,1654
2021-01-17,"10454",576.27,1173
2021-01-17,"10039",250.18,624
2021-01-17,"10455",522.75,827
2021-01-17,"10456",471.07,799
2021-01-17,"10033",432.35,844
2021-01-17,"10111",291.8,580
2021-01-17,"10452",583.68,806
2021-01-17,"10459",555.64,675
2021-01-17,"10474",517.72,150
2021-01-17,"11220",651.23,0
2021-01-17,"11370",462.59,0
2021-01-17,"11377",554.44,0
2021-01-17,"11218",502.73,0
2021-01-17,"11226",426.27,0
2021-01-17,"10034",549.22,0
2021-01-17,"10020",291.8,0
2021-01-17,"10463",580.13,0
2021-01-17,"10467",591.82,0
2021-01-17,"11104",271.26,0
2021-01-17,"10461",621.21,0
2021-01-17,"11219",386.31,0
2021-01-17,"11209",533.22,0
2021-01-24,"10001",329.55,20421
2021-01-24,"10002",465.99,24639
2021-01-24,"10003",272.33,31729
2021-01-24,"10004",201.88,2117
2021-01-24,"10005",194.13,1694
2021-01-24,"10007",371.88,1383
2021-01-24,"10009",335.95,19425
2021-01-24,"10010",305.82,14715
2021-01-24,"10011",237.21,21009
2021-01-24,"10012",384.41,10082
2021-01-24,"10013",326.18,11785
2021-01-24,"10014",234.04,22726
2021-01-24,"10016",298.55,16881
2021-01-24,"10017",275.41,9817
2021-01-24,"10018",296.85,11673
2021-01-24,"10019",314.78,25327
2021-01-24,"10021",252.86,14990
2021-01-24,"10022",275.11,12299
2021-01-24,"10023",236.31,15322
2021-01-24,"10024",234.54,13253
2021-01-24,"10025",313.25,11970
2021-01-24,"10026",307.78,4606
2021-01-24,"10027",413.28,7452
2021-01-24,"10028",268.1,7758
2021-01-24,"10029",406.52,9642
2021-01-24,"10035",448.35,5487
2021-01-24,"10036",425.81,9920
2021-01-24,"10037",322.22,4749
2021-01-24,"10038",376.13,5563
2021-01-24,"10040",545.87,2012
2021-01-24,"10044",231.33,567
2021-01-24,"10065",261.66,1840
2021-01-24,"10069",318.24,2042
2021-01-24,"10075",290.74,3577
2021-01-24,"10115",413.28,611
2021-01-24,"10119",329.55,1505
2021-01-24,"10128",303.97,9643
2021-01-24,"10153",275.11,2194
2021-01-24,"10162",290.74,443
2021-01-24,"10199",329.55,2572
2021-01-24,"10278",371.88,558
2021-01-24,"10279",371.88,1427
2021-01-24,"10280",203.29,3789
2021-01-24,"10282",107.68,4535
2021-01-24,"10453",514.76,92
2021-01-24,"10457",533.09,244
2021-01-24,"10458",524.53,0
2021-01-24,"10460",519.75,136
2021-01-24,"11101",317.63,6437
2021-01-24,"11102",386.09,3056
2021-01-24,"11103",409.3,2059
2021-01-24,"11105",400.66,1424
2021-01-24,"11106",398.09,4229
2021-01-24,"11109",451.17,1076
2021-01-24,"11201",293.77,16252
2021-01-24,"11203",372.37,329
2021-01-24,"11205",370.6,6427
2021-01-24,"11206",351.75,5126
2021-01-24,"11208",568.2,868
2021-01-24,"11211",318.69,20846
2021-01-24,"11213",377.7,847
2021-01-24,"11215",199.64,9324
2021-01-24,"11216",328.32,4024
2021-01-24,"11217",264.25,7687
2021-01-24,"11221",406.43,5160
2021-01-24,"11222",448.46,8464
2021-01-24,"11225",328.62,1551
2021-01-24,"11231",248.82,6099
2021-01-24,"11232",483.65,389
2021-01-24,"11233",305.42,1301
2021-01-24,"11235",887.5,232
2021-01-24,"11237",462.49,3371
2021-01-24,"11238",330.54,6838
2021-01-24,"11369",621.51,167
2021-01-24,"10468",614.31,41
2021-01-24,"11385",573.28,1473
2021-01-24,"11207",476.23,597
2021-01-24,"10006",384.41,0
2021-01-24,"10170",275.41,592
2021-01-24,"10032",421.88,1638
2021-01-24,"10030",368.98,2204
2021-01-24,"10031",398.15,2111
2021-01-24,"10451",532.01,1520
2021-01-24,"10454",597.41,1068
2021-01-24,"10039",364.23,576
2021-01-24,"10455",470.24,739
2021-01-24,"10456",438.87,765
2021-01-24,"10033",405,919
2021-01-24,"10111",314.78,542
2021-01-24,"10452",537.15,799
2021-01-24,"10459",593.24,497
2021-01-24,"10474",384.11,151
2021-01-24,"11220",588.85,0
2021-01-24,"11370",512.94,0
2021-01-24,"11377",567.53,64
2021-01-24,"11218",418.94,0
2021-01-24,"11226",362.59,0
2021-01-24,"10034",414.28,0
2021-01-24,"10020",314.78,0
2021-01-24,"10463",574.42,0
2021-01-24,"10467",619.25,0
2021-01-24,"11104",420.65,0
2021-01-24,"10461",584.55,0
2021-01-24,"11219",354.12,0
2021-01-24,"11209",537.66,0
2021-01-31,"10001",289.72,16194
2021-01-31,"10002",370.41,19550
2021-01-31,"10003",298.27,25706
2021-01-31,"10004",639.28,1632
2021-01-31,"10005",331.16,1292
2021-01-31,"10007",271.76,1048
2021-01-31,"10009",360.45,15758
2021-01-31,"10010",272.84,12360
2021-01-31,"10011",241.23,16960
2021-01-31,"10012",323.95,7968
2021-01-31,"10013",367.81,9260
2021-01-31,"10014",237.34,17650
2021-01-31,"10016",259.27,14633
2021-01-31,"10017",377.88,7925
2021-01-31,"10018",305.33,9538
2021-01-31,"10019",319.38,19999
2021-01-31,"10021",220.16,12526
2021-01-31,"10022",249.22,9987
